[06: 10: 20] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 7.782 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/image/plan-12.png HTTP/1.1 [status]: 304 [response-time]: 5.619 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 0.281 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 0.181 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 102.261 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.115 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 304 [response-time]: 79.867 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_product HTTP/1.1 [status]: 200 [response-time]: 0.501 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/get_all_plan HTTP/1.1 [status]: 200 [response-time]: 0.263 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_product HTTP/1.1 [status]: 200 [response-time]: 10.078 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/get_all_plan HTTP/1.1 [status]: 200 [response-time]: 16.624 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/image/plan-11.png HTTP/1.1 [status]: 304 [response-time]: 4.910 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/se_send_plan_trader HTTP/1.1 [status]: 200 [response-time]: 0.491 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/plan/se_send_plan_trader HTTP/1.1 [status]: 200 [response-time]: 51.006 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_product HTTP/1.1 [status]: 200 [response-time]: 0.319 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/get_all_plan HTTP/1.1 [status]: 200 [response-time]: 0.253 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_product HTTP/1.1 [status]: 200 [response-time]: 26.659 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/get_all_plan HTTP/1.1 [status]: 200 [response-time]: 7.282 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_product HTTP/1.1 [status]: 304 [response-time]: 20.722 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/get_all_plan HTTP/1.1 [status]: 304 [response-time]: 11.265 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/plant/researcher_add_product_plant HTTP/1.1 [status]: 404 [response-time]: 0.280 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 0.165 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 101.634 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 0.270 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 200 [response-time]: 0.208 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 16.560 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 304 [response-time]: 12.951 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/plant/researcher_add_product_plant HTTP/1.1 [status]: 404 [response-time]: 0.254 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:127.0.0.1 - [method]: GET [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 200 [response-time]: 125.942 ms [client]: PostmanRuntime/7.3.0
[06: 10: 20] [ip]: ::ffff:127.0.0.1 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 11.247 ms [client]: PostmanRuntime/7.3.0
[06: 10: 20] [ip]: ::ffff:127.0.0.1 - [method]: GET [url]: /api/v1/product/get_product HTTP/1.1 [status]: 200 [response-time]: 6.074 ms [client]: PostmanRuntime/7.3.0
[06: 10: 20] [ip]: ::ffff:127.0.0.1 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 5.274 ms [client]: PostmanRuntime/7.3.0
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 0.521 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 200 [response-time]: 0.412 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 304 [response-time]: 8.344 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 304 [response-time]: 12.234 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 0.491 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 200 [response-time]: 0.432 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 304 [response-time]: 5.005 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 10: 20] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 304 [response-time]: 8.088 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/plant/researcher_add_product_plant HTTP/1.1 [status]: 404 [response-time]: 6.389 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 4.529 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.115 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 304 [response-time]: 34.507 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/plan/researcher_add_product_plan HTTP/1.1 [status]: 200 [response-time]: 2.970 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.115 - [method]: POST [url]: /api/v1/plan/researcher_add_product_plan HTTP/1.1 [status]: 200 [response-time]: 0.774 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 1.070 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 171.722 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 0.528 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 200 [response-time]: 0.490 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 304 [response-time]: 13.843 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 304 [response-time]: 13.512 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 0.426 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 124.110 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_product HTTP/1.1 [status]: 200 [response-time]: 0.488 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/get_all_plan HTTP/1.1 [status]: 200 [response-time]: 0.487 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/get_all_plan HTTP/1.1 [status]: 304 [response-time]: 6.171 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_product HTTP/1.1 [status]: 304 [response-time]: 9.120 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 0.272 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 146.744 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 0.844 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 62.370 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 0.378 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 107.915 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 0.765 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 200 [response-time]: 0.466 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 304 [response-time]: 12.498 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/trader_get_product HTTP/1.1 [status]: 304 [response-time]: 13.426 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 0.215 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: POST [url]: /api/v1/user/user_login HTTP/1.1 [status]: 200 [response-time]: 120.289 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 0.216 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 21.317 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 0.406 ms [client]: Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Mobile Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 304 [response-time]: 20.350 ms [client]: Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Mobile Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 0.185 ms [client]: Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Mobile Safari/537.36
[06: 45: 13] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 304 [response-time]: 14.886 ms [client]: Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Mobile Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.127 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 6.406 ms [client]: Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Mobile Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.127 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 304 [response-time]: 18.830 ms [client]: Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Mobile Safari/537.36
[06: 52: 06] [ip]: ::ffff:127.0.0.1 - [method]: GET [url]: /api/v1/plan/trader_get_plan HTTP/1.1 [status]: 200 [response-time]: 9.005 ms [client]: PostmanRuntime/7.3.0
[06: 52: 06] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 0.953 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.115 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 304 [response-time]: 13.699 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/plan/researcher_add_product_plan HTTP/1.1 [status]: 200 [response-time]: 4.963 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.115 - [method]: POST [url]: /api/v1/plan/researcher_add_product_plan HTTP/1.1 [status]: 200 [response-time]: 3.635 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 200 [response-time]: 0.639 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.115 - [method]: GET [url]: /api/v1/product/get_researcher_product HTTP/1.1 [status]: 304 [response-time]: 10.153 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
[06: 52: 06] [ip]: ::ffff:192.168.0.115 - [method]: OPTIONS [url]: /api/v1/plan/researcher_add_product_plan HTTP/1.1 [status]: 200 [response-time]: 0.476 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
